Date,Temperature
1439017200,66.87
1439020800,65.57
1439024400,64.99
1439028000,64.55
1439031600,66.1
1439035200,70.48
1439038800,73.81
1439042400,76.37
1439046000,78.06
1439049600,79.31
1439053200,80.49
1439056800,80.43
1439060400,80.54
1439064000,80.46
1439067600,79.65
1439071200,78.84
1439074800,77.58
1439078400,75.92
1439082000,75.04
1439085600,72.18
1439092800,70.39
1439096400,69.32
1439100000,68.9
1439103600,67.94
1439107200,67.57
1439110800,67.37
1439114400,66.43
1439118000,67.49
1439121600,71.07
1439125200,74.16
1439128800,77.15
1439132400,79.27
1439136000,80.6
1439139600,81.92
1439143200,82.85
1439146800,83.02
1439150400,81.71
1439154000,80.68
1439157600,78.81
1439161200,76.95
1439164800,74.95
1439168400,73.18
1439172000,72.21
1439179200,69.76
1439182800,69.22
1439186400,68.52
1439190000,68.56
1439193600,67.94
1439197200,67.34
1439200800,67.15
1439204400,69.23
1439208000,71.6
1439211600,73.87
1439215200,75.98
1439218800,77.4
1439222400,78.75
1439226000,79.38
1439229600,79.97
1439233200,79.24
1439236800,78.36
1439240400,77.05
1439244000,76.29
1439247600,75.88
1439251200,75.49
1439254800,74.86
1439258400,74.66
1439265600,74.4
1439269200,74.14
1439272800,74.23
1439276400,72.96
1439280000,72.63
1439283600,72.17
1439287200,71.56
1439290800,71.4
1439294400,71.4
1439298000,71.56
1439301600,72.15
1439305200,73.16
1439308800,74.1
1439312400,75.88
1439316000,77.69
1439319600,79.46
1439323200,80.09
1439326800,77.92
1439330400,77.83
1439334000,77.94
1439337600,76.34
1439341200,75.48
1439344800,74.39
1439352000,73.09
1439355600,72.6
1439359200,71.36
1439362800,70.2
1439366400,68.96
1439370000,68
1439373600,67.67
1439377200,68.74
1439380800,72.02
1439384400,74.55
1439388000,76.73
1439391600,78.45
1439395200,80.3
1439398800,81.26
1439402400,82.26
1439406000,83.04
1439409600,83.37
1439413200,82.72
1439416800,81.49
1439420400,78.77
1439424000,76.03
1439427600,74.3
1439431200,71.96
1439438400,69.59
1439442000,70.11
1439445600,68.73
1439449200,67.64
1439452800,65.34
1439456400,64.61
1439460000,63.79
1439463600,65
1439467200,68.63
1439470800,71.35
1439474400,73.9
1439478000,76.05
1439481600,78.1
1439485200,79.81
1439488800,80.3
1439492400,81.05
1439496000,81.78
1439499600,81.69
1439503200,81.34
1439506800,80.17
1439510400,76.45
1439514000,73.3
1439517600,70.45
1439524800,67.28
1439528400,66.04
1439532000,64.82
1439535600,63.66
1439539200,63.01
1439542800,61.62
1439546400,60.89
1439550000,63.3
1439553600,68.28
1439557200,72.81
1439560800,77.94
1439564400,80.62
1439568000,82.25
1439571600,84.12
1439575200,85.14
1439578800,85.61
1439582400,85.57
1439586000,85.34
1439589600,84.17
1439593200,81.96
1439596800,79.53
1439600400,76.36
1439604000,74.67
1439611200,72.08
1439614800,70.98
1439618400,70.45
1439622000,69.45
1439625600,68.53
1439629200,67.89
1439632800,67.26
1439636400,68.88
1439640000,72.44
1439643600,77.06
1439647200,81.26
1439650800,84.88
1439654400,86.93
1439658000,87.8
1439661600,89.39
1439665200,89.6
1439668800,89.01
1439672400,87.81
1439676000,86.92
1439679600,86.49
1439683200,83.59
1439686800,82.57
1439690400,76.64
1439697600,81.26
1439701200,79.89
1439704800,69.51
1439708400,73.59
1439712000,72.99
1439715600,71.86
1439719200,70.67
1439722800,71.8
1439726400,74.99
1439730000,78.16
1439733600,81.34
1439737200,83.54
1439740800,86.43
1439744400,88.78
1439748000,89.97
1439751600,89.39
1439755200,85.63
1439758800,87.07
1439762400,87.69
1439766000,86.65
1439769600,83.43
1439773200,81.45
1439776800,79
1439784000,77.13
1439787600,75.86
1439791200,74.82
1439794800,74.25
1439798400,73.55
1439802000,72.55
1439805600,71.94
1439809200,73.22
1439812800,76.18
1439816400,79.15
1439820000,82.78
1439823600,86.56
1439827200,88.92
1439830800,91.04
1439834400,90.86
1439838000,91.4
1439841600,91.57
1439845200,90.94
1439848800,89.78
1439852400,88.31
1439856000,85.68
1439859600,83.96
1439863200,80.64
1439870400,78.86
1439874000,77.56
1439877600,77.17
1439881200,76.39
1439884800,76.14
1439888400,75.06
1439892000,74.83
1439895600,74.73
1439899200,75.85
1439902800,77.49
1439906400,80.52
1439910000,82.89
1439913600,85.89
1439917200,87.47
1439920800,88.44
1439924400,88.05
1439928000,87.93
1439931600,87.21
1439935200,85.06
1439938800,83.38
1439942400,80.88
1439946000,79.39
1439949600,77.09
1439956800,74.78
1439960400,74.66
1439964000,74.14
1439967600,74.3
1439971200,74.23
1439974800,74.14
1439978400,74.18
1439982000,75.11
1439985600,77.45
1439989200,79.71
1439992800,80.86
1439996400,83.02
1440000000,84.13
1440003600,84.88
1440007200,84.43
1440010800,82.2
1440014400,81.06
1440018000,80.73
1440021600,80.39
1440025200,79.34
1440028800,78.49
1440032400,77.66
1440036000,76.74
1440043200,75.41
1440046800,75.67
1440050400,75.02
1440054000,74.53
1440057600,74.32
1440061200,74.63
1440064800,74.64
1440068400,76.03
1440072000,78.03
1440075600,79.94
1440079200,82.03
1440082800,83.08
1440086400,83.74
1440090000,83.71
1440093600,83.35
1440097200,83.26
1440100800,82.73
1440104400,81.98
1440108000,80.65
1440111600,79.98
1440115200,79.41
1440118800,78.7
1440122400,77.94
1440129600,77.23
1440133200,76.83
1440136800,76.07
1440140400,75.27
1440144000,74.16
1440147600,72.88
1440151200,72.93
1440154800,72.8
1440158400,72.3
1440162000,73.22
1440165600,75.22
1440169200,78
1440172800,80.02
1440176400,81.6
1440180000,83.64
1440183600,84.94
1440187200,85.54
1440190800,85.9
1440194400,84.42
1440198000,82.27
1440201600,78.8
1440205200,77.32
1440208800,75.85
1440216000,73.43
1440219600,72.23
1440223200,71.15
1440226800,69.02
1440230400,67.24
1440234000,65.85
1440237600,65.05
1440241200,65.65
1440244800,69.05
1440248400,72.05
1440252000,74.2
1440255600,76.29
1440259200,78.41
1440262800,80.07
1440266400,81.39
1440270000,81.6
1440273600,82.18
1440277200,82.5
1440280800,81.54
1440284400,80.06
1440288000,76.08
1440291600,72.49
1440295200,70.62
1440302400,67.71
1440306000,66.34
1440309600,65.81
1440313200,65.03
1440316800,64.44
1440320400,64.59
1440324000,64.4
1440327600,65.8
1440331200,68.87
1440334800,72.73
1440338400,75.56
1440342000,77.65
1440345600,79.23
1440349200,80.27
1440352800,80.72
1440356400,81.42
1440360000,81.49
1440363600,81.49
1440367200,80.9
1440370800,79.34
1440374400,77.29
1440378000,74.5
1440381600,73.66
1440388800,70.34
1440392400,70.21
1440396000,69.51
1440399600,68.56
1440403200,68.89
1440406800,68.99
1440410400,68.53
1440414000,69.63
1440417600,70.92
1440421200,73.14
1440424800,76.01
1440428400,79.05
1440432000,81.74
1440435600,83.62
1440439200,84.34
1440442800,84.1
1440446400,84.03
1440450000,83.31
1440453600,82.47
1440457200,80.66
1440460800,79.5
1440464400,78.42
1440468000,76.97
1440475200,74.77
1440478800,74.06
1440482400,74.2
1440486000,74.21
1440489600,73.75
1440493200,73.73
1440496800,73.05
1440500400,73.55
1440504000,75.59
1440507600,77.79
1440511200,80.28
1440514800,82.28
1440518400,84.02
1440522000,85.57
1440525600,85.93
1440529200,85.89
1440532800,86.57
1440536400,86.47
1440540000,84.91
1440543600,82.28
1440547200,79.54
1440550800,76.67
1440554400,74.47
1440561600,71.54
1440565200,69.23
1440568800,67.72
1440572400,65.28
1440576000,65.76
1440579600,63.74
1440583200,63.24
1440586800,64.34
1440590400,67.37
1440594000,70.77
1440597600,73.66
1440601200,75.93
1440604800,77.95
1440608400,79.65
1440612000,80.49
1440615600,80.17
1440619200,80.1
1440622800,80.41
1440626400,79.93
1440630000,77.9
1440633600,74.9
1440637200,72.78
1440640800,70.65
1440648000,68.51
1440651600,66.62
1440655200,63.66
1440658800,62.37
1440662400,61.58
1440666000,62.53
1440669600,62.73
1440673200,64.36
1440676800,67.37
1440680400,70.55
1440684000,72.83
1440687600,74.82
1440691200,76.17
1440694800,77.1
1440698400,78.15
1440702000,77.97
1440705600,77.72
1440709200,77.46
1440712800,76.38
1440716400,74.6
1440720000,72.42
1440723600,69.9
1440727200,67.54
1440734400,64.69
1440738000,63.52
1440741600,62.58
1440745200,61.47
1440748800,60.4
1440752400,60.46
1440756000,59.5
1440759600,60.98
1440763200,64.12
1440766800,68.86
1440770400,71.53
1440774000,73.96
1440777600,75.38
1440781200,76.63
1440784800,78.73
1440788400,79.4
1440792000,79.67
1440795600,80.26
1440799200,79.29
1440802800,77.05
1440806400,72.15
1440810000,69.88
1440813600,67.2
1441080000,77.96
1441083600,75.23
1441087200,75.13
1441090800,74.57
1441094400,73.05
1441098000,72.27
1441101600,71.51
1441105200,73.02
1441108800,74.99
1441112400,77.98
1441116000,80.57
1441119600,82.35
1441123200,83.97
1441126800,84.55
1441130400,85.51
1441134000,85.71
1441137600,86.17
1441141200,85.19
1441144800,83.89
1441148400,81.29
1441152000,78.26
1441155600,76.4
1441159200,74.56
1441166400,72.11
1441170000,71.69
1441173600,70.49
1441177200,69.54
1441180800,69.11
1441184400,68.63
1441188000,67.87
1441191600,69
1441195200,70.5
1441198800,74.62
1441202400,78.64
1441206000,82.19
1441209600,85.1
1441213200,86.64
1441216800,87.28
1441220400,88.42
1441224000,87.63
1441227600,87.2
1441231200,85.88
1441234800,83.04
1441238400,79.63
1441242000,78.04
1441245600,76.36
1441252800,73.52
1441256400,72.66
1441260000,72.52
1441263600,71.25
1441267200,70.92
1441270800,70.84
1441274400,70.16
1441278000,71.1
1441281600,73.85
1441285200,77.63
1441288800,81.07
1441292400,83.46
1441296000,87.71
1441299600,89.72
1441303200,90.14
1441306800,90.56
1441310400,90.98
1441314000,90.44
1441317600,89.58
1441321200,85.48
1441324800,82.68
1441328400,80.4
1441332000,78.98
1441339200,77.7
1441342800,76.78
1441346400,75.41
1441350000,75
1441353600,73.74
1441357200,73.26
1441360800,72.54
1441364400,73.67
1441368000,76.04
1441371600,78.15
1441375200,80.27
1441378800,80.84
1441382400,80.41
1441386000,81.01
1441389600,80.74
1441393200,81.76
1441396800,81.57
1441400400,80.92
1441404000,80.09
1441407600,77.89
1441411200,76.12
1441414800,74.6
1441418400,72.78
1441425600,69.87
1441429200,69.14
1441432800,68.93
1441436400,68.86
1441440000,68.36
1441443600,66.91
1441447200,65.92
1441450800,66.1
1441454400,68.25
1441458000,70.79
1441461600,72.77
1441465200,75.03
1441468800,76.68
1441472400,78.71
1441476000,79.37
1441479600,79.59
1441483200,79.66
1441486800,78.77
1441490400,77.03
1441494000,74.86
1441497600,73.03
1441501200,70.06
1441504800,67.33
1441512000,64.71
1441515600,63.65
1441519200,62.97
1441522800,62.25
1441526400,61.39
1441530000,60.6
1441533600,59.63
1441537200,60.69
1441540800,65.02
1441544400,69.56
1441548000,73.21
1441551600,76.64
1441555200,78.56
1441558800,81.15
1441562400,81.41
1441566000,82.72
1441569600,82.06
1441573200,82.37
1441576800,80.62
1441580400,78.35
1441584000,75.16
1441587600,71.78
1441591200,69.24
1441598400,66.49
1441602000,65.6
1441605600,65.35
1441609200,64.76
1441612800,63.88
1441616400,63.43
1441620000,63.07
1441623600,64.05
1441627200,67.25
1441630800,72.23
1441634400,77.8
1441638000,81.66
1441641600,85.06
1441645200,86.82
1441648800,88.3
1441652400,88.62
1441656000,89.21
1441659600,88.83
1441663200,87.71
1441666800,85.1
1441670400,81.88
1441674000,80.35
1441677600,77.33
1441684800,76.5
1441688400,75.4
1441692000,73.12
1441695600,73.01
1441699200,71.59
1441702800,71.34
1441706400,70.32
1441710000,70.76
1441713600,73.12
1441717200,77.91
1441720800,81.58
1441724400,86.65
1441728000,89.95
1441731600,92.3
1441735200,92.37
1441738800,93.01
1441742400,92.06
1441746000,91.39
1441749600,90.23
1441753200,87.65
1441756800,84.49
1441760400,82.23
1441764000,80.17
1441771200,76.81
1441774800,75.21
1441778400,73.78
1441782000,72.92
1441785600,71.88
1441789200,71.73
1441792800,72.92
1441796400,74.24
1441800000,76.43
1441803600,79.06
1441807200,80.93
1441810800,83.66
1441814400,85.55
1441818000,87.32
1441821600,88.3
1441825200,87.24
1441828800,84.5
1441832400,83.4
1441836000,82.91
1441839600,80.52
1441843200,79.29
1441846800,79.59
1441850400,78
1441857600,77.99
1441861200,76.82
1441864800,74.92
1441868400,73.96
1441872000,72.22
1441875600,71.96
1441879200,71.91
1441882800,72.42
1441886400,72.02
1441890000,72.92
1441893600,73.21
1441897200,73.01
1441900800,74.48
1441904400,75.27
1441908000,75.47
1441911600,74.8
1441915200,73.95
1441918800,73.93
1441922400,73.48
1441926000,72.62
1441929600,72.08
1441933200,71.49
1441936800,70.13
1441944000,69.1
1441947600,68.63
1441951200,68
1441954800,67.38
1441958400,67.08
1441962000,66.9
1441965600,66.21
1441969200,66.99
1441972800,67.91
1441976400,69.22
1441980000,70.05
1441983600,72.08
1441987200,73.27
1441990800,76.27
1441994400,77.63
1441998000,78.65
1442001600,79.71
1442005200,80.55
1442008800,80.03
1442012400,78.09
1442016000,74.36
1442019600,71.72
1442023200,70.16
1442030400,68.2
1442034000,66.5
1442037600,65.92
1442041200,64.98
1442044800,64.8
1442048400,64.23
1442052000,63.85
1442055600,65.64
1442059200,68.31
1442062800,71.61
1442066400,73.95
1442070000,75.63
1442073600,76.77
1442077200,76.96
1442080800,76.11
1442084400,75.62
1442088000,75.14
1442091600,75.03
1442095200,72.73
1442098800,72.59
1442102400,72.09
1442106000,72.47
1442109600,71.6
1442116800,71.66
1442120400,71.43
1442124000,71.25
1442127600,70.38
1442131200,69.45
1442134800,68.13
1442138400,66.87
1442142000,66.08
1442145600,67.24
1442149200,68.88
1442152800,70.41
1442156400,72.03
1442160000,73.42
1442163600,74.97
1442167200,75.24
1442170800,74.09
1442174400,70.79
1442178000,69.98
1442181600,69.34
1442185200,67.8
1442188800,65.78
1442192400,64.25
1442196000,62.61
1442203200,60.45
1442206800,58.81
1442210400,58.08
1442214000,57.51
1442217600,56.76
1442221200,56.18
1442224800,56.33
1442228400,56.25
1442232000,58.51
1442235600,61.94
1442239200,64.57
1442242800,68.04
1442246400,70.48
1442250000,72.1
1442253600,73.23
1442257200,74.31
1442260800,74.85
1442264400,74.69
1442268000,74.03
1442271600,71.77
1442275200,68.2
1442278800,66.33
1442282400,63.58
1442289600,61.97
1442293200,60.33
1442296800,59.33
1442300400,58.8
1442304000,57.47
1442307600,56.75
1442311200,56.44
1442314800,57.43
1442318400,61.07
1442322000,66.23
1442325600,70.41
1442329200,74.28
1442332800,76.86
1442336400,78.5
1442340000,80.19
1442343600,80.97
1442347200,81.75
1442350800,81.31
1442354400,80.48
1442358000,77.33
1442361600,72.67
1442365200,69.75
1442368800,68.32
1442376000,65.24
1442379600,63.9
1442383200,62.98
1442386800,62.06
1442390400,61.02
1442394000,60.04
1442397600,59.22
1442401200,60.64
1442404800,64.62
1442408400,69.37
1442412000,74.17
1442415600,77.89
1442419200,80.3
1442422800,82.04
1442426400,83.77
1442430000,84.25
1442433600,84.9
1442437200,84.15
1442440800,82.69
1442444400,78.11
1442448000,74.64
1442451600,71.66
1442455200,69.84
1442462400,66.98
1442466000,65.95
1442469600,64.83
1442473200,63.7
1442476800,62.77
1442480400,61.99
1442484000,61.06
1442487600,62.06
1442491200,64.73
1442494800,69.96
1442498400,75.26
1442502000,80.28
1442505600,82.29
1442509200,84.34
1442512800,85.03
1442516400,85.28
1442520000,84.85
1442523600,83.54
1442527200,81.87
1442530800,77.54
1442534400,75
1442538000,72.98
1442541600,70.04
1442548800,67.28
1442552400,66.06
1442556000,64.29
1442559600,63.37
1442563200,62.65
1442566800,61.77
1442570400,61.32
1442574000,61.9
1442577600,64.99
1442581200,69.68
1442584800,74.37
1442588400,78.33
1442592000,80.82
1442595600,82.33
1442599200,82.97
1442602800,82.92
1442606400,83.15
1442610000,82.14
1442613600,79.56
1442617200,77.06
1442620800,73.75
1442624400,71.52
1442628000,69.47
1442635200,66.46
1442638800,65.77
1442642400,64.7
1442646000,64.15
1442649600,63.03
1442653200,62.96
1442656800,62.05
1442660400,62.85
1442664000,64.39
1442667600,67.61
1442671200,70.71
1442674800,73.38
1442678400,76.65
1442682000,78.69
1442685600,79.54
1442689200,80.39
1442692800,80.13
1442696400,78.99
1442700000,78.53
1442703600,75.77
1442707200,73.86
1442710800,73.97
1442714400,72.13
1442721600,71.49
1442725200,70.47
1442728800,70.43
1442732400,69.51
1442736000,69.66
1442739600,70.12
1442743200,69.82
1442746800,69.66
1442750400,68.52
1442754000,68.58
1442757600,68.87
1442761200,69.9
1442764800,72.27
1442768400,74.72
1442772000,76.43
1442775600,77.32
1442779200,77.14
1442782800,76.25
1442786400,74.84
1442790000,71.31
1442793600,68.11
1442797200,66.87
1442800800,64.75
1442808000,61.19
1442811600,59.95
1442815200,60.07
1442818800,58.72
1442822400,57.41
1442826000,57.65
1442829600,57.28
1442833200,57.37
1442836800,58.31
1442840400,60.43
1442844000,63.14
1442847600,65.21
1442851200,67.17
1442854800,68.83
1442858400,70.13
1442862000,70.1
1442865600,70.82
1442869200,70.43
1442872800,69.14
1442876400,68.08
1442880000,66.93
1442883600,66.48
1442887200,65.24
1442894400,63.92
1442898000,63.34
1442901600,62.41
1442905200,61.82
1442908800,61.76
1442912400,60.91
1442916000,60.13
1442919600,60.38
1442923200,61.19
1442926800,62.72
1442930400,64.54
1442934000,66.27
1442937600,68.31
1442941200,69.23
1442944800,69.03
1442948400,69.74
1442952000,70.04
1442955600,70.03
1442959200,69.13
1442962800,67.4
1442966400,65.42
1442970000,64.46
1442973600,63.61
1442980800,61.5
1442984400,61.02
1442988000,60.47
1442991600,58.58
1442995200,57.24
1442998800,56.23
1443002400,55.29
1443006000,56.03
1443009600,57.13
1443013200,60.03
1443016800,65.31
1443020400,68.89
1443024000,71.57
1443027600,73.64
1443031200,75.75
1443034800,76.68
1443038400,77.73
1443042000,77.96
1443045600,74.82
1443049200,69.32
1443052800,65.24
1443056400,63.65
1443060000,61.97
1443067200,58.78
1443070800,57.66
1443074400,56.7
1443078000,56.37
1443081600,55.26
1443085200,54.61
1443088800,54.68
1443092400,56.45
1443096000,59.5
1443099600,65.27
1443103200,70.48
1443106800,73.27
1443110400,76.26
1443114000,77.82
1443117600,78.89
1443121200,79.65
1443124800,79.6
1443128400,78.91
1443132000,75.74
1443135600,72.48
1443139200,69.87
1443142800,67.72
1443146400,65.45
1443153600,63.58
1443157200,62.9
1443160800,62.28
1443164400,61.53
1443168000,61.33
1443171600,61.81
1443175200,61.06
1443178800,61.56
1443182400,62.76
1443186000,65.1
1443189600,67.33
1443193200,69.73
1443196800,71.06
1443200400,72.46
1443204000,73.05
1443207600,73.38
1443211200,72.52
1443214800,71.11
1443218400,69.67
1443222000,67.8
1443225600,65.42
1443229200,64.15
1443232800,63.05
1443240000,61.36
1443243600,60.53
1443247200,59.99
1443250800,59.49
1443254400,59.32
1443258000,58.34
1443261600,58.4
1443265200,59.14
1443268800,61.17
1443272400,63.5
1443276000,65.71
1443279600,67.44
1443283200,68.29
1443286800,69.2
1443290400,69.92
1443294000,69.87
1443297600,69.74
1443301200,69.2
1443304800,67.25
1443308400,64.79
1443312000,61.93
1443315600,61.19
1443319200,59.54
1443326400,58.28
1443330000,56.83
1443333600,56.09
1443337200,55.69
1443340800,55.36
1443344400,55.1
1443348000,54.33
1443351600,54.6
1443355200,56.06
1443358800,58.08
1443362400,60.75
1443366000,62.89
1443369600,64.36
1443373200,66.09
1443376800,67.1
1443380400,68.56
1443384000,68.95
1443387600,68.26
1443391200,67.75
1443394800,66.76
1443398400,65.5
1443402000,65.17
1443405600,64.67
1443412800,65.02
1443416400,64.41
1443420000,64.91
1443423600,64.58
1443427200,64.58
1443430800,64.36
1443434400,64.41
1443438000,64.87
1443441600,65.39
1443445200,66.42
1443448800,68.01
1443452400,69.86
1443456000,72.13
1443459600,73.22
1443463200,75.39
1443466800,76.27
1443470400,78.59
1443474000,78.85
1443477600,77.16
1443481200,74.85
1443484800,73.37
1443488400,72.23
1443492000,70.31
1443672000,61.08
1443675600,59.53
1443679200,57.72
1443682800,56.49
1443686400,55.93
1443690000,55.25
1443693600,54.95
1443697200,55.42
1443700800,55.5
1443704400,56.01
1443708000,57.01
1443711600,58.43
1443715200,59.63
1443718800,60.54
1443722400,61.39
1443726000,62.01
1443729600,62.32
1443733200,60.89
1443736800,59.17
1443740400,57.45
1443744000,56.62
1443747600,56.39
1443751200,55.99
1443758400,55.33
1443762000,54.89
1443765600,54.99
1443769200,54.11
1443772800,53.51
1443776400,52.53
1443780000,52.02
1443783600,52.41
1443787200,51.75
1443790800,51.67
1443794400,51.61
1443798000,51.69
1443801600,51.5
1443805200,51.81
1443808800,51.53
1443812400,51.17
1443816000,50.81
1443819600,50.04
1443823200,49.5
1443826800,49.42
1443830400,49.15
1443834000,49.05
1443837600,48.28
1443844800,49.71
1443848400,49.43
1443852000,48.37
1443855600,48.45
1443859200,48.32
1443862800,47.96
1443866400,48.58
1443870000,49.48
1443873600,49.56
1443877200,49.98
1443880800,50.85
1443884400,51.3
1443888000,52.07
1443891600,52.98
1443895200,53.3
1443898800,52.98
1443902400,52.32
1443906000,52
1443909600,52.72
1443913200,52.91
1443916800,53.16
1443920400,53.8
1443924000,53.59
1443931200,53.75
1443934800,53.63
1443938400,53.85
1443942000,54.02
1443945600,53.81
1443949200,53.48
1443952800,53.25
1443956400,53.76
1443960000,53.47
1443963600,53.58
1443967200,54.3
1443970800,55.8
1443974400,57.14
1443978000,59.57
1443981600,61.8
1443985200,62.58
1443988800,63.11
1443992400,62.81
1443996000,61.57
1443999600,59.09
1444003200,57.32
1444006800,56.41
1444010400,55.52
1444017600,53.06
1444021200,51.88
1444024800,51.25
1444028400,50.58
1444032000,50.49
1444035600,50.37
1444039200,50.51
1444042800,51.21
1444046400,51.92
1444050000,53.82
1444053600,55.77
1444057200,58.37
1444060800,60.57
1444064400,62.91
1444068000,63.2
1444071600,64.51
1444075200,64.56
1444078800,64.62
1444082400,63.27
1444086000,59.76
1444089600,57.77
1444093200,56.19
1444096800,54.64
1444104000,52.05
1444107600,51.21
1444111200,50.24
1444114800,49.83
1444118400,49.68
1444122000,49.13
1444125600,49.03
1444129200,49.14
1444132800,51.25
1444136400,55.84
1444140000,60.14
1444143600,63.91
1444147200,66.56
1444150800,68.65
1444154400,70.55
1444158000,71.73
1444161600,72.56
1444165200,72.46
1444168800,70.13
1444172400,65.86
1444176000,64.2
1444179600,63.12
1444183200,61.94
1444190400,60.64
1444194000,58.67
1444197600,56.96
1444201200,56.07
1444204800,55.88
1444208400,55.1
1444212000,55.53
1444215600,55.92
1444219200,57.3
1444222800,59.66
1444226400,61.77
1444230000,64.39
1444233600,66.12
1444237200,68.1
1444240800,70.03
1444244400,71.45
1444248000,71.9
1444251600,71.52
1444255200,69.38
1444258800,65.39
1444262400,62.93
1444266000,61.97
1444269600,59.91
1444276800,57.04
1444280400,56.16
1444284000,55.26
1444287600,55.4
1444291200,55.3
1444294800,55.69
1444298400,54.86
1444302000,55.57
1444305600,56.82
1444309200,60.78
1444312800,63.63
1444316400,65.66
1444320000,67.38
1444323600,68.32
1444327200,68.39
1444330800,68.59
1444334400,68.25
1444338000,66.82
1444341600,65.12
1444345200,63.08
1444348800,61.64
1444352400,60.18
1444356000,58.62
1444363200,58.55
1444366800,58.43
1444370400,59.44
1444374000,59.57
1444377600,59.77
1444381200,59.81
1444384800,59.94
1444388400,60.75
1444392000,61.92
1444395600,64.07
1444399200,66.24
1444402800,70.21
1444406400,71.72
1444410000,72.23
1444413600,75.23
1444417200,76.84
1444420800,76.8
1444424400,71.68
1444428000,66.09
1444431600,65.51
1444435200,64.94
1444438800,64.65
1444442400,64.22
1444449600,61.98
1444453200,60.23
1444456800,58.87
1444460400,56.45
1444464000,54.6
1444467600,52.87
1444471200,51.1
1444474800,50
1444478400,50.17
1444482000,52.98
1444485600,55.45
1444489200,57.09
1444492800,59.04
1444496400,61.03
1444500000,62.2
1444503600,63.04
1444507200,63.76
1444510800,64.08
1444514400,61.6
1444518000,56.84
1444521600,55.04
1444525200,53.6
1444528800,51.84
1444536000,49.6
1444539600,48.36
1444543200,47.72
1444546800,47.24
1444550400,46
1444554000,45.83
1444557600,45.11
1444561200,45.87
1444564800,47.65
1444568400,51.27
1444572000,55.87
1444575600,60.17
1444579200,63.41
1444582800,65.68
1444586400,67.43
1444590000,68.91
1444593600,69.2
1444597200,68.74
1444600800,66.76
1444604400,62.14
1444608000,59.72
1444611600,58.55
1444615200,56
1444622400,53.23
1444626000,52.44
1444629600,51.47
1444633200,50.34
1444636800,49.76
1444640400,48.89
1444644000,48.35
1444647600,49.4
1444651200,50.72
1444654800,56.17
1444658400,61.29
1444662000,66.54
1444665600,69.93
1444669200,73.07
1444672800,74.71
1444676400,74.59
1444680000,73.52
1444683600,72.41
1444687200,70.14
1444690800,65.17
1444694400,62.84
1444698000,61.59
1444701600,59.19
1444708800,56.83
1444712400,56.56
1444716000,56.28
1444719600,56.68
1444723200,56.66
1444726800,56.44
1444730400,57.35
1444734000,58.54
1444737600,59.64
1444741200,62.65
1444744800,65.7
1444748400,67.23
1444752000,67.68
1444755600,66.93
1444759200,66.79
1444762800,68.67
1444766400,69.74
1444770000,70.2
1444773600,68.67
1444777200,67.69
1444780800,66.62
1444784400,65.3
1444788000,63.07
1444795200,61.59
1444798800,60.96
1444802400,59.89
1444806000,58.7
1444809600,56.83
1444813200,55.68
1444816800,54.37
1444820400,54.86
1444824000,55.12
1444827600,57.34
1444831200,60.43
1444834800,62.37
1444838400,64.58
1444842000,66.32
1444845600,66.07
1444849200,65.22
1444852800,65.77
1444856400,65.35
1444860000,63.43
1444863600,60.33
1444867200,58.87
1444870800,58.4
1444874400,58.62
1444881600,54.85
1444885200,52.62
1444888800,51.37
1444892400,49.82
1444896000,49.18
1444899600,47.92
1444903200,46.91
1444906800,47.28
1444910400,48.35
1444914000,52.42
1444917600,55.55
1444921200,56.86
1444924800,59.19
1444928400,60.34
1444932000,61.93
1444935600,62.86
1444939200,63.27
1444942800,63.22
1444946400,61.63
1444950000,59.55
1444953600,56.05
1444957200,54.68
1444960800,52.89
1444968000,50.73
1444971600,50.48
1444975200,50.97
1444978800,50.44
1444982400,49.88
1444986000,49.26
1444989600,49.11
1444993200,50.83
1444996800,51.84
1445000400,54.82
1445004000,56.69
1445007600,59.35
1445011200,60.6
1445014800,61.25
1445018400,61.4
1445022000,62.45
1445025600,62.51
1445029200,61.87
1445032800,60.56
1445036400,57.27
1445040000,54.78
1445043600,54.42
1445047200,51.05
1445054400,47.81
1445058000,47.58
1445061600,47.04
1445065200,46.32
1445068800,44.98
1445072400,45.24
1445076000,45.1
1445079600,44.72
1445083200,43.88
1445086800,48.28
1445090400,50.6
1445094000,51.84
1445097600,52.63
1445101200,53.36
1445104800,52.77
1445108400,53.81
1445112000,53
1445115600,51.82
1445119200,50.47
1445122800,48.1
1445126400,45.07
1445130000,42.52
1445133600,40.17
1445140800,38.63
1445144400,38.52
1445148000,38.18
1445151600,37.18
1445155200,35.86
1445158800,35.06
1445162400,34.53
1445166000,34.44
1445169600,36.22
1445173200,39.36
1445176800,42.51
1445180400,44.8
1445184000,46.48
1445187600,47.63
1445191200,47.6
1445194800,48.23
1445198400,48.36
1445202000,46.82
1445205600,45.19
1445209200,42.34
1445212800,40.25
1445216400,39.29
1445220000,37.23
1445227200,35.1
1445230800,34.2
1445234400,33.76
1445238000,32.67
1445241600,31.75
1445245200,31.48
1445248800,30.99
1445252400,31.74
1445256000,32.84
1445259600,37.44
1445263200,41.31
1445266800,43.92
1445270400,46.02
1445274000,48.03
1445277600,49.87
1445281200,51.29
1445284800,51.99
1445288400,52.43
1445292000,51.19
